"Area","Perimeter","MajorAxisLength","MinorAxisLength","AspectRation","Eccentricity","ConvexArea","EquivDiameter","Extent","Solidity","roundness","Compactness","ShapeFactor1","ShapeFactor2","ShapeFactor3","ShapeFactor4","Y"
45858,801.817,294.4552843,199.3083435,1.477385639,0.736101342,46305,241.6365433,0.758108778,0.990346615,0.89634346,0.8206222,0.006421023,0.00179621,0.673420795,0.994902212,1
28929,637.003,245.240063,150.8091116,1.626162109,0.788570125,29192,191.9206784,0.8120649,0.990990682,0.895901637,0.782582895,0.008477309,0.001961368,0.612435987,0.995920196,0
50499,851.764,327.7516554,196.9155463,1.664427525,0.799393982,51124,253.5691696,0.714473684,0.987774822,0.874689838,0.773662514,0.00649026,0.001434327,0.598553685,0.996249229,1
38482,734.166,279.5266014,176.3842859,1.584759096,0.7757741,38847,221.3522174,0.683322679,0.990604165,0.897178718,0.791882477,0.007263827,0.001761928,0.627077857,0.993767338,0
35406,683.299,246.8072614,182.7868946,1.350245935,0.671939742,35712,212.3212644,0.795140137,0.991431452,0.952939126,0.860271546,0.006970775,0.002355066,0.740067134,0.999272639,0
42269,776.825,283.9212175,189.8355744,1.4956165,0.743603722,42786,231.9882806,0.742655844,0.987916608,0.880208281,0.817086805,0.006717008,0.001846836,0.667630847,0.998519712,1
29208,628.934,227.548644,163.6710597,1.390280263,0.694720877,29584,192.8439281,0.730382596,0.987290427,0.927900775,0.847484409,0.007790627,0.002479014,0.718229824,0.998540749,0
41315,758.92,287.4382677,183.4475805,1.566868677,0.769857698,41704,229.3553832,0.791930228,0.990672358,0.901416753,0.797929187,0.006957238,0.001739699,0.636690987,0.997611164,1
37730,721.47,274.9098151,175.0194929,1.570738268,0.771158417,38035,219.1787581,0.715464113,0.99198107,0.910877795,0.797275128,0.007286239,0.001816001,0.63564763,0.998436058,0
42297,791.941,316.1185256,171.1496864,1.847029535,0.840758803,42751,232.0651051,0.799625681,0.989380365,0.847488422,0.734107894,0.007473781,0.001338936,0.5389144,0.995390814,1
36814,719.256,265.8447609,176.8942783,1.502845448,0.746483062,37293,216.5018259,0.798360514,0.987155766,0.894243692,0.814391922,0.007221295,0.001959425,0.663234203,0.996738503,1
31220,671.127,258.0112672,154.6042127,1.668850174,0.800588174,31589,199.3753711,0.717701149,0.988318719,0.871030456,0.772739009,0.008264294,0.001817678,0.597125577,0.996513123,0
46338,798.429,301.6286942,197.0381277,1.530813847,0.75714462,46746,242.8978675,0.782842276,0.99127198,0.91342847,0.805287667,0.006509316,0.001688571,0.648488227,0.992714757,1
33303,675.312,254.3762143,166.9242842,1.523901783,0.754578082,33627,205.9191505,0.72270567,0.990364885,0.917665252,0.80950631,0.007638237,0.00202327,0.655300466,0.998613548,0
35099,687.327,248.991697,179.8896115,1.384136054,0.691399835,35472,211.3987578,0.766839265,0.989484664,0.933636449,0.849019306,0.007093983,0.002273737,0.720833782,0.997732026,0
35017,701.208,263.8951604,169.143899,1.560181372,0.767581696,35418,211.1516733,0.703576452,0.988678073,0.894942382,0.800134694,0.007536201,0.001905393,0.640215528,0.998852341,0
36221,707.921,264.9887452,174.7428045,1.516450111,0.751761746,36622,214.7510409,0.754604167,0.989050298,0.908240176,0.810415705,0.007315887,0.001946606,0.656773615,0.995964422,0
48903,849.167,324.3534192,194.1598,1.670548791,0.801043842,49534,249.5300252,0.68468582,0.987261275,0.852234575,0.76931523,0.006632587,0.001433112,0.591845923,0.98870749,1
25350,593.725,229.9068689,140.6798664,1.634255668,0.79093563,25595,179.6569577,0.741618396,0.990427818,0.90368517,0.781433624,0.009069304,0.002086038,0.610638508,0.997939443,0
52233,863.826,330.2349581,202.3343202,1.632125275,0.790317075,52819,257.8858684,0.784632717,0.988905507,0.879634574,0.780916321,0.006322343,0.00145036,0.6098303,0.995319446,1
47282,823.47,309.9764429,194.5419488,1.593365569,0.778534053,47900,245.3595569,0.703078067,0.987098121,0.876213901,0.791542591,0.006555908,0.001587486,0.626539674,0.998306744,1
37063,720.32,266.2418972,177.9844971,1.495871279,0.743706103,37522,217.232772,0.695626877,0.987767177,0.897634399,0.815922566,0.007183496,0.001963864,0.665729634,0.995845839,0
51421,860.051,318.0998867,207.3810052,1.533891141,0.758273353,52370,255.8735051,0.691281844,0.981878938,0.873578571,0.804381001,0.006186186,0.001597534,0.647028794,0.992471735,1
40699,745.807,275.1003877,188.7733986,1.457304841,0.727414594,41082,227.639136,0.71620385,0.990677182,0.919476623,0.827476609,0.006759389,0.001954835,0.684717539,0.997842184,0
29070,630.761,234.5562905,158.0432726,1.484127015,0.738916709,29419,192.3878207,0.716963449,0.988136918,0.918174505,0.820220257,0.008068672,0.002252702,0.672761269,0.998463174,0
39186,738.082,280.5692403,178.1260857,1.575115959,0.772615778,39552,223.3677792,0.738035597,0.990746359,0.903923277,0.796123549,0.007159936,0.001774233,0.633812705,0.998328506,0
44001,807.713,305.2356881,185.0656968,1.64933693,0.795232764,44708,236.6935006,0.793382618,0.984186275,0.847536216,0.775445041,0.006937017,0.001547236,0.601315011,0.991771054,1
26669,597.678,214.5294707,158.6484491,1.352231755,0.673136557,26990,184.2716077,0.771404605,0.988106706,0.93817111,0.85895708,0.008044151,0.002701132,0.737807265,0.997686413,0
40406,749.2,283.3215557,182.209845,1.554919031,0.765765156,40837,226.8182467,0.688934356,0.989445846,0.904607504,0.800568267,0.007011868,0.001776671,0.64090955,0.996562456,1
58074,910.115,351.9588609,210.417832,1.672666511,0.801609633,58609,271.9229915,0.777648335,0.990871709,0.881046966,0.772598794,0.006060524,0.001332006,0.596908897,0.998429522,1
27606,624.004,238.2861991,148.1735122,1.608156516,0.783152236,27973,187.4808013,0.698002528,0.986880206,0.890919779,0.786788333,0.008631681,0.00204036,0.619035881,0.995506585,0
29602,638.641,235.6881596,160.1225468,1.471923626,0.73378378,29925,194.1402509,0.760195172,0.989206349,0.912047224,0.823716606,0.0079619,0.002261037,0.678509047,0.998713496,0
57239,919.405,356.0448175,206.1805585,1.726859313,0.815266484,58301,269.9610311,0.69659243,0.981784189,0.850918918,0.758222049,0.006220319,0.001268172,0.574900676,0.992772586,1
32992,670.474,243.4477277,172.9993902,1.407217259,0.703573672,33329,204.9554075,0.730655091,0.989888686,0.922262659,0.841886714,0.007378993,0.002286607,0.708773239,0.997397935,0
30985,646.637,231.0218954,171.3620093,1.348151182,0.670669208,31389,198.6235819,0.783240647,0.987129249,0.931194201,0.859760853,0.007455927,0.002512998,0.739188725,0.996538153,0
34082,686.201,254.7842451,170.5746452,1.493681811,0.742824107,34426,208.3135861,0.797109245,0.990007552,0.909561864,0.8176078,0.007475625,0.002060665,0.668482515,0.998500173,0
41362,771.599,296.7528555,178.323101,1.664130187,0.799313289,41880,229.4858036,0.761562822,0.987631328,0.873027818,0.773322984,0.007174529,0.001582766,0.598028437,0.995197175,1
36766,750.839,285.5181836,164.4025316,1.736701867,0.817587717,37323,216.3606367,0.787567209,0.985076226,0.819525746,0.757782338,0.007765821,0.001579593,0.574234072,0.997273385,0
33651,681.292,256.0806059,167.6423606,1.52754116,0.755934858,34053,206.9922315,0.714640673,0.988194873,0.911048002,0.808308895,0.007609896,0.002003862,0.653363269,0.998039286,0
29393,628.055,230.9500045,162.3672089,1.422393143,0.711149803,29663,193.4536894,0.769289154,0.990897751,0.936393572,0.837643151,0.007857313,0.002386107,0.701646048,0.998016527,0
37713,717.219,252.764546,190.9237129,1.323903365,0.655330644,38160,219.1293749,0.715820442,0.988286164,0.921292155,0.866930819,0.006702319,0.0023353,0.751569045,0.995004788,0
44573,789.547,291.418413,195.5451446,1.490287134,0.741446823,45165,238.2270057,0.711574074,0.986892505,0.898515874,0.817474103,0.006538003,0.00180103,0.668263908,0.995905104,1
39235,734.13,275.3988576,181.8888427,1.514105282,0.750864702,39649,223.5073903,0.750148175,0.989558375,0.914824059,0.811577042,0.007019214,0.001878396,0.658657296,0.997276491,1
41774,760.786,285.190676,186.9698586,1.525329688,0.75511186,42202,230.6259065,0.713171148,0.989858301,0.906965782,0.808672674,0.00682699,0.001800944,0.653951493,0.997491627,1
37869,734.3,276.4434071,174.9065774,1.580520362,0.774394534,38320,219.582122,0.747099905,0.988230689,0.882564886,0.7943113,0.007299992,0.001792525,0.630930441,0.997198409,0
25476,589.854,221.0665359,147.2809468,1.500985299,0.745747183,25736,180.102889,0.79433774,0.98989742,0.920136051,0.81469992,0.008677443,0.0023581,0.663735959,0.996257917,0
51195,864.497,335.7478759,195.0340972,1.721482965,0.813978851,51832,255.3105922,0.755378169,0.987710295,0.860816198,0.760423551,0.006558216,0.001352657,0.578243978,0.995437157,1
49884,859.689,333.2196694,191.3669148,1.741260602,0.818647326,50493,252.0203989,0.668372747,0.987938922,0.848180717,0.756319095,0.006679891,0.001348247,0.572018574,0.996033407,1
40276,750.386,281.7426336,182.7189954,1.541944957,0.761187749,40803,226.4530766,0.761850717,0.987084283,0.898849023,0.803758642,0.006995298,0.001800896,0.646027955,0.996139547,1
51716,877.218,342.3656897,193.5499643,1.768874982,0.824864093,52483,256.6064229,0.759858948,0.985385744,0.844539023,0.749509751,0.006620112,0.001288707,0.561764867,0.99369182,1
32151,683.765,256.4470226,160.1893937,1.60089889,0.780905591,32479,202.3262825,0.704262683,0.989901167,0.864152948,0.788959375,0.007976331,0.001906345,0.622456895,0.996490552,0
37282,733.113,272.2276484,175.1793883,1.553993601,0.765443343,37918,217.8736255,0.691406105,0.983226963,0.871700359,0.800336141,0.007301852,0.001848002,0.640537938,0.995391857,1
39069,731.629,267.7007193,186.0038201,1.43922162,0.719183659,39440,223.0340686,0.786698079,0.990593306,0.917192165,0.833147065,0.006851998,0.002036497,0.694134033,0.999012707,1
32274,669.447,253.6942715,162.2346851,1.563748661,0.768800282,32663,202.7129327,0.77151463,0.9880905,0.904961825,0.799044186,0.007860639,0.001976609,0.638471611,0.998409127,0
40130,746.638,271.568027,189.189184,1.43543104,0.717406451,40637,226.0422592,0.789556526,0.987523685,0.90460471,0.832359618,0.006767207,0.002003703,0.692822533,0.994498969,1
29001,633.837,242.1577423,152.6352178,1.586512902,0.776340962,29279,192.159361,0.746140784,0.99050514,0.9071261,0.793529702,0.008349979,0.002042292,0.629689388,0.999010338,0
37016,722.111,275.9506091,171.265728,1.611242438,0.784096391,37446,217.0949907,0.776016771,0.988516798,0.892054584,0.786716838,0.007454901,0.001761552,0.618923384,0.997235621,0
32706,660.328,237.9122873,175.4114305,1.356310057,0.675571433,32998,204.0651184,0.745079278,0.991150979,0.94257924,0.857732573,0.00727427,0.002428716,0.735705167,0.997844317,0
23941,569.42,214.4358694,142.2358105,1.507608166,0.74835154,24224,174.5927488,0.752293866,0.988317371,0.92786911,0.814195635,0.008956847,0.002428007,0.662914532,0.999415362,0
47783,820.597,311.415698,196.6804579,1.583358618,0.775319788,48265,246.6560463,0.826523905,0.990013467,0.891709569,0.792047568,0.006517291,0.001582165,0.62733935,0.993303166,1
44474,791.616,302.3649058,188.0131684,1.608211321,0.783169061,44994,237.9622985,0.715764062,0.988442903,0.891839962,0.787003696,0.006798689,0.001608837,0.619374818,0.996085594,1
30063,648.1,250.3079922,153.498392,1.630688042,0.789898133,30410,195.6461102,0.789511004,0.98858928,0.899410882,0.781621507,0.008326115,0.001916938,0.610932181,0.996239802,0
27453,609.562,218.4657947,160.3601983,1.362344254,0.679118276,27767,186.9605446,0.772888514,0.988691612,0.928461508,0.855788636,0.007957811,0.002632931,0.73237419,0.99774577,0
41944,762.595,287.6225867,186.0092921,1.546280744,0.762733359,42351,231.094698,0.744783991,0.990389837,0.906341366,0.803465057,0.0068573,0.001762791,0.645556098,0.998210964,1
30879,654.628,243.4126252,161.6760602,1.505557625,0.747549831,31244,198.2835442,0.736108131,0.988317757,0.905490581,0.814598438,0.007882788,0.002141085,0.663570615,0.999043799,0
47998,813.008,300.7848828,203.8507406,1.475515281,0.735311457,48467,247.2103389,0.784409217,0.990323313,0.91252205,0.821884187,0.006266613,0.001763824,0.675493617,0.996701154,1
41753,761.164,291.080237,182.9341738,1.591174743,0.777836664,42126,230.5679308,0.769739874,0.991145611,0.905609709,0.792111251,0.006971481,0.001692971,0.627440235,0.998367054,0
32105,695.762,253.9301786,161.7862199,1.569541453,0.770757383,32716,202.1814917,0.716933521,0.981324123,0.833414644,0.796208993,0.007909365,0.001960784,0.63394876,0.995008858,0
34783,724.442,252.1944891,175.8885352,1.433831312,0.716650856,35370,210.4449835,0.769518373,0.983404015,0.832855502,0.834455123,0.00725051,0.002168504,0.696315353,0.998398756,1
42686,794.621,307.0341194,178.553068,1.719567873,0.813516772,43365,233.1297991,0.830774022,0.984342211,0.849523207,0.759296066,0.007192853,0.001474774,0.576530516,0.991383354,1
44129,777.472,286.7355667,196.7564839,1.457311907,0.727417732,44588,237.0375242,0.748596244,0.98970575,0.91741204,0.826676393,0.006497667,0.001871886,0.68339386,0.995918008,1
28282,618.728,224.8899722,160.7595846,1.398921083,0.699291517,28614,189.7623798,0.729049055,0.988397288,0.928368597,0.843800984,0.0079517,0.002486565,0.712000101,0.996031952,0
33725,676.717,251.5991783,170.9062633,1.472147207,0.733879298,34071,207.219699,0.787452134,0.989844736,0.925438683,0.823610396,0.007460317,0.002117504,0.678334085,0.998607629,0
34397,681.261,248.865816,176.3313768,1.411352991,0.705670686,34709,209.2740324,0.725185529,0.991010977,0.931329533,0.840911121,0.007235102,0.002231644,0.707131514,0.998012177,0
39543,749.657,279.3037986,181.2005717,1.541406829,0.760994788,40104,224.3829568,0.787207358,0.98601137,0.884207669,0.803365217,0.007063293,0.001814843,0.645395672,0.994817296,1
32930,682.129,259.0214438,162.2099627,1.596828206,0.779629178,33374,204.7627364,0.683904465,0.986696231,0.889341519,0.790524265,0.00786582,0.001894892,0.624928613,0.997903636,0
44539,789.43,285.6342278,200.2151604,1.426636361,0.713210938,45123,238.1361293,0.733369558,0.987057598,0.898096643,0.83371006,0.006413126,0.001911216,0.695072465,0.991615652,1
44356,813.005,321.6274764,176.3942958,1.823343974,0.836188029,44858,237.6464038,0.650934813,0.988809131,0.843287778,0.738887133,0.007251048,0.001333193,0.545954195,0.995462291,1
24257,574.672,204.5871172,151.7031407,1.348601725,0.67094318,24688,175.7412064,0.721934524,0.982542126,0.923011002,0.859004266,0.008434148,0.002832711,0.737888329,0.995117473,0
41957,767.143,287.962974,186.1666946,1.546801777,0.762918012,42310,231.1305077,0.721542933,0.991656819,0.895904336,0.802639674,0.006863288,0.001757092,0.644230447,0.9964968,1
43103,775.123,293.1175321,187.6114003,1.562365249,0.768328929,43528,234.2657553,0.770108987,0.99023617,0.901521555,0.799221233,0.006800397,0.001711521,0.638754579,0.997967956,1
38321,722.284,270.2614014,181.0696255,1.49258276,0.742379509,38658,220.8886882,0.809347808,0.991282529,0.923061652,0.817314967,0.007052567,0.001941265,0.668003755,0.997050888,0
30749,651.55,247.5407817,158.8576898,1.558254951,0.766919337,31040,197.865719,0.794342547,0.990625,0.91021788,0.799325742,0.008050369,0.002027173,0.638921642,0.995602812,0
46028,828.185,315.7977633,186.4747864,1.693514547,0.807046426,46738,242.0840139,0.691277184,0.984808935,0.843290577,0.766579254,0.006860993,0.001461487,0.587643753,0.995183244,1
54753,895.425,352.9288191,197.9431845,1.782980404,0.827911568,55282,264.0334918,0.673253326,0.990430882,0.858142384,0.748121087,0.006445835,0.001245508,0.559685161,0.997907675,1
22869,565.655,207.1308529,141.2546429,1.466364918,0.731390883,23192,170.6391372,0.788368726,0.986072784,0.898160141,0.823822887,0.009057276,0.002573433,0.678684149,0.995198626,0
53419,877.594,343.4271618,198.6831325,1.728516948,0.815660658,53925,260.7972071,0.684297499,0.990616597,0.871602219,0.759395983,0.006428933,0.001318839,0.576682259,0.996805058,1
27765,617.22,230.645565,153.5300396,1.502282977,0.746260912,28056,188.019935,0.801159972,0.989627887,0.915856773,0.8151899,0.008307062,0.002262884,0.664534573,0.998318976,0
48573,851.032,335.0066472,185.6632558,1.804377747,0.83237843,49133,248.6866792,0.79375429,0.988602365,0.842777651,0.742333566,0.006896973,0.001291917,0.551059124,0.99431882,1
41463,760.103,283.6870368,186.5601312,1.52061984,0.75334408,41829,229.7658183,0.793307313,0.99125009,0.901832106,0.809927097,0.006841932,0.00181611,0.655981903,0.997499096,1
48536,827.083,311.2252589,198.9350601,1.564456555,0.76904088,48988,248.5919438,0.773765683,0.990773251,0.891611492,0.798752469,0.006412256,0.00161005,0.638005506,0.998131897,1
20711,525.413,186.0791494,142.0816797,1.309663214,0.645742704,20988,162.3886209,0.793524904,0.986801982,0.942777707,0.872685744,0.008984556,0.003214459,0.761580408,0.997413845,0
39621,739.412,276.7030457,183.3441984,1.509199899,0.748971027,40152,224.6041496,0.7901759,0.986775254,0.910672679,0.811715494,0.006983747,0.001870181,0.658882044,0.994384714,0
37555,708.287,263.5239703,181.6686703,1.450574664,0.724398038,37876,218.6698678,0.738690008,0.991524976,0.940717209,0.829791186,0.007017014,0.002052142,0.688553412,0.998798134,1
37816,725.046,267.0816458,180.6255809,1.478647955,0.736632271,38249,219.4284089,0.787046287,0.988679443,0.903970653,0.821578017,0.007062663,0.001984922,0.674990438,0.998073231,1
47017,820.516,306.1999651,196.0552927,1.561804126,0.768137304,47595,244.6710111,0.781065187,0.987855867,0.877587988,0.7990563,0.006512537,0.001637719,0.63849097,0.997197832,1
52385,856.068,325.1681021,206.4413706,1.575111137,0.772614181,52904,258.2608247,0.835326572,0.990189778,0.898256328,0.794237882,0.006207275,0.001523643,0.630813813,0.993601862,1
27915,622.004,234.7019768,151.5905357,1.548262731,0.763434539,28209,188.5271383,0.701822753,0.989577794,0.906694834,0.803261826,0.008407737,0.002159173,0.64522956,0.998984881,0
50879,848.549,326.9410362,198.5862115,1.646343086,0.794390942,51307,254.5214231,0.696171529,0.991658058,0.887962405,0.778493352,0.006425854,0.001455896,0.606051898,0.997769353,1
38071,717.993,264.2306153,183.7717131,1.43781984,0.718528586,38445,220.1669882,0.797081423,0.990271817,0.928033659,0.833237996,0.00694047,0.002063692,0.694285557,0.998257549,0
40410,737.486,274.3634807,187.9160916,1.46003186,0.72862151,40746,226.8294734,0.779063042,0.991753792,0.933665161,0.826748053,0.006789495,0.001956636,0.683512343,0.997949797,0
25223,574.473,205.4197059,156.4538279,1.312973346,0.648012048,25498,179.2063644,0.775972927,0.98921484,0.960433633,0.872391301,0.008144142,0.002909849,0.761066581,0.999260135,0
39659,742.829,280.2756751,180.6504477,1.551480656,0.764565886,40165,224.7118313,0.736499034,0.987401967,0.903179191,0.801752886,0.007067139,0.001801298,0.642807689,0.997303696,0
30409,642.868,236.4930792,163.9142466,1.442785384,0.720837813,30787,196.7687509,0.73364858,0.98772209,0.924630863,0.832027523,0.007777075,0.002299042,0.692269799,0.998796748,0
41900,765.816,283.7377751,188.4504276,1.505636143,0.747580606,42419,230.973455,0.801699066,0.987764917,0.897790521,0.814038437,0.006771785,0.001834267,0.662658577,0.997722705,1
32187,667.621,247.7787748,165.7868619,1.494562186,0.743179345,32582,202.4395249,0.73180547,0.987876742,0.90746605,0.817017216,0.007698101,0.002115866,0.667517132,0.997645864,0
31778,660.047,247.4383002,163.8337408,1.51030123,0.749398209,32053,201.1492139,0.713214831,0.99142046,0.916614455,0.812926753,0.007786465,0.002097615,0.660849906,0.998082425,0
28993,629.099,226.782185,163.3926498,1.387958304,0.693472871,29335,192.1328554,0.734781286,0.988341572,0.920587407,0.847213177,0.007821963,0.002485801,0.717770167,0.996235063,0
53567,874.191,336.8428825,203.0597572,1.658836232,0.797867948,54009,261.1582331,0.745798817,0.991816179,0.880834926,0.775311715,0.006288254,0.001401571,0.601108256,0.997140155,1
45595,811.89,313.6443978,186.1133837,1.685232903,0.804915248,46066,240.9426426,0.769198326,0.989775539,0.869225982,0.76820324,0.006878921,0.001477762,0.590136218,0.994516972,1
30247,636.805,236.2279307,163.3449054,1.446190991,0.722403644,30503,196.2439209,0.791143545,0.991607383,0.937301347,0.830739703,0.007809962,0.002294503,0.690128454,0.998057553,0
40640,732.733,263.6183122,196.9603927,1.338433117,0.664664111,41015,227.4740757,0.74501824,0.990857004,0.95120048,0.862891784,0.006486671,0.002218334,0.74458223,0.996573515,1
30544,641.075,229.1927174,170.0250731,1.347993641,0.670573318,30895,197.2050422,0.725545157,0.988638938,0.9339381,0.860433282,0.00750369,0.002537018,0.740345433,0.997980937,0
25107,582.701,212.8059295,150.6005117,1.413049179,0.706523629,25453,178.7938065,0.749686474,0.986406318,0.92920847,0.840173049,0.00847596,0.002605215,0.705890752,0.997458347,0
42043,800.405,307.21871,177.7202562,1.728664568,0.815695697,43251,231.3672625,0.665637567,0.97207001,0.824677178,0.753102774,0.00730725,0.001449942,0.567163787,0.980435944,1
34361,684.072,254.8947793,172.0663133,1.481375258,0.737773445,34688,209.1644903,0.715139028,0.990573109,0.922724452,0.820591504,0.007418142,0.002074832,0.673370416,0.997514274,0
41288,775.396,281.8674001,189.3925711,1.488270625,0.740623,42388,229.2804273,0.708806867,0.974049259,0.862951916,0.813433647,0.00682686,0.001843696,0.661674298,0.984750421,1
43773,782.552,292.6532592,190.9157687,1.532892025,0.757907813,44232,236.0794667,0.721077341,0.989622897,0.898234568,0.806686614,0.006685703,0.00174641,0.650743293,0.997519204,1
40120,762.206,281.6828655,182.1285948,1.546615268,0.76285194,40818,226.0140937,0.717761557,0.982899701,0.867812821,0.802370756,0.007021009,0.001795063,0.64379883,0.9957091,1
32186,671.257,247.0456533,166.2865294,1.485662454,0.73955111,32572,202.4363801,0.76485825,0.988149331,0.897633838,0.81942903,0.007675562,0.002134693,0.671463936,0.997568758,0
33662,677.564,254.5702952,168.8623962,1.507560599,0.748332989,34054,207.0260601,0.714813556,0.988488871,0.921401963,0.813237302,0.007562542,0.002040407,0.661354909,0.997032604,0
40510,759.176,283.7997614,182.0486253,1.558922848,0.767149322,41001,227.1099601,0.790516148,0.988024682,0.88325716,0.800247184,0.007005672,0.001772255,0.640395556,0.998327265,1
42530,775.403,281.212824,193.2368778,1.455275138,0.726510576,43028,232.7034117,0.72981553,0.988426141,0.888894651,0.827499288,0.006612105,0.00191245,0.684755072,0.996507033,1
37065,719.836,276.1133057,171.9931526,1.605373827,0.782295199,37505,217.2386331,0.809297146,0.988268231,0.898890402,0.786773504,0.007449435,0.001760767,0.619012547,0.993746542,1
41035,765.015,294.1168061,177.9955825,1.652382615,0.796083567,41374,228.5768683,0.803977273,0.991806448,0.881098375,0.777163574,0.007167462,0.001612853,0.603983221,0.998011375,1
63612,984.282,400.9314668,204.3478084,1.96200522,0.860362486,64581,284.5932429,0.815663948,0.984995587,0.825106158,0.709830149,0.006302765,0.000987026,0.503858841,0.988573676,1
33133,668.032,239.6109719,176.7487903,1.355658342,0.6751844,33480,205.392906,0.798866787,0.989635603,0.932988072,0.857193243,0.007231792,0.002408467,0.734780256,0.996110983,0
44874,794.459,293.5172825,196.8215958,1.49128596,0.741853308,45424,239.0300218,0.763163265,0.987891863,0.893432341,0.814364387,0.006540921,0.001774573,0.663189355,0.989004974,1
28753,622.095,226.5597708,162.0600369,1.397999008,0.698809228,29065,191.3359784,0.736425571,0.98926544,0.933640337,0.844527595,0.007879518,0.002472491,0.713226859,0.997090441,0
31651,658.449,251.7430847,160.3248519,1.570206252,0.770980285,31936,200.7468675,0.752144673,0.991075902,0.917387916,0.797427535,0.007953717,0.001983877,0.635890674,0.998479512,0
47975,819.607,307.2295855,199.4956239,1.540031703,0.760500555,48460,247.1511019,0.791823463,0.989991746,0.897456753,0.804450852,0.006403952,0.001654344,0.647141174,0.996617924,1
30708,659.27,250.6504374,156.5493905,1.601094942,0.780966767,31070,197.7337602,0.694515436,0.98834889,0.887840125,0.788882566,0.008162382,0.001950052,0.622335703,0.996418546,0
41315,759.368,281.573457,188.0193244,1.49757722,0.744389917,42037,229.3553832,0.771608397,0.982824654,0.900353459,0.814549019,0.006815284,0.001850685,0.663490104,0.993627665,1
51739,849.569,316.8708189,209.1628955,1.514947563,0.75118753,52428,256.6634777,0.775604125,0.986858167,0.900804569,0.80999405,0.006124409,0.00162619,0.65609036,0.993942492,1
29651,640.693,235.8028788,160.453744,1.469600353,0.732787916,30008,194.300864,0.713587794,0.988103172,0.907714453,0.823996997,0.007952611,0.002261476,0.678971051,0.997816096,0
42903,768.085,276.3812498,198.9676667,1.389076197,0.694074777,43451,233.7216211,0.741496716,0.987388092,0.913858504,0.845649339,0.006442003,0.002032179,0.715122804,0.993360065,1
33334,685.4,263.4316712,161.3811354,1.632357279,0.790384578,33763,206.0149679,0.777578203,0.987293783,0.891680142,0.782043279,0.007902792,0.001823406,0.61159169,0.998336147,0
33746,688.072,267.3680866,161.0638105,1.660013418,0.798190763,34022,207.2842051,0.739524895,0.991887602,0.895703757,0.77527654,0.007922956,0.001765605,0.601053713,0.997757229,0
32018,669.355,247.7801408,165.0090037,1.501615883,0.745997031,32517,201.9073643,0.795280676,0.984654181,0.898030404,0.814864999,0.007738776,0.002104722,0.664004967,0.997080405,0
35086,690.369,257.8885007,173.6431322,1.485163838,0.739345371,35424,211.3596051,0.819000934,0.990458446,0.925083978,0.819577471,0.007350182,0.002045681,0.67170723,0.997595288,0
31868,658.384,242.0741736,167.9745424,1.441136079,0.720074271,32219,201.4338547,0.709202181,0.989105807,0.923859941,0.832116255,0.007596152,0.002246516,0.692417462,0.997867786,0
36779,693.373,247.0612347,189.8961047,1.301033716,0.639706126,37052,216.3988845,0.783065066,0.992631977,0.961337599,0.875891699,0.006717454,0.002438856,0.767186268,0.9981352,0
39695,736.527,276.0798868,183.393943,1.505392612,0.747485135,40036,224.8137979,0.791730658,0.991482666,0.919535131,0.814307049,0.006955029,0.00188639,0.66309597,0.998219774,0
31020,650.302,242.4736009,163.4176724,1.483766091,0.73876722,31419,198.7357308,0.77121973,0.987300678,0.921767684,0.819618012,0.007816686,0.002175947,0.671773686,0.996755015,0
40292,742.57,261.4182115,197.5214725,1.323492622,0.655060352,40759,226.4980524,0.770136473,0.988542408,0.9182351,0.866420327,0.006488092,0.002255336,0.750684184,0.993524978,1
46973,817.358,316.9078969,189.3736326,1.673453122,0.801819144,47364,244.5564989,0.77811092,0.991744785,0.883554873,0.771695819,0.006746597,0.001475873,0.595514436,0.996565493,1
38013,727.328,270.498208,179.1231519,1.510124208,0.749329626,38401,219.9992155,0.778843199,0.989896096,0.902986787,0.813311175,0.007115939,0.001920609,0.661475068,0.998909513,1
31182,671.033,260.1123215,153.0283394,1.699765694,0.808630841,31538,199.2539974,0.782778963,0.98871203,0.870214017,0.766030599,0.008341746,0.001771826,0.586802878,0.997427402,0
32707,666.13,251.1230508,166.1878075,1.511079872,0.749699517,33029,204.0682381,0.781865557,0.990250992,0.926259316,0.812622487,0.00767796,0.00206529,0.660355306,0.997849612,0
29156,635.581,237.5203333,156.9439361,1.513408796,0.750597241,29592,192.6721884,0.755141155,0.985266288,0.906976415,0.811181871,0.008146534,0.002175833,0.658016028,0.995847245,0
48054,832.676,317.0237722,193.5884903,1.637616842,0.791905661,48596,247.3545089,0.69142446,0.988846819,0.870938148,0.780239624,0.00659724,0.001508183,0.608773871,0.996938345,1
38212,730.699,282.3903054,173.0037578,1.632278449,0.790361646,38707,220.5743174,0.689373985,0.987211615,0.89935801,0.781097343,0.007390095,0.001696877,0.61011306,0.995874399,0
44249,799.889,300.7972576,188.3694149,1.59684765,0.779635303,44800,237.3595935,0.804849212,0.987700893,0.869068233,0.789101588,0.006797832,0.001625855,0.622681316,0.994327195,1
30905,665.789,250.7699104,157.5832194,1.591349075,0.777892286,31344,198.3670036,0.80723521,0.98599413,0.876123604,0.79103192,0.008114218,0.001959758,0.625731498,0.99575724,0
